EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE
10970.876,20771.152,2877.7388,8,0,99,3,2,9,9,2025,2,10,3,9,1,13,3,1,999,1,1,3,2,3,2,3,0,1,1
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,4,9,4,99,5,9,999,1,1,3,1,2,2,2,0,2,3
42970.875,82771.16,11877.738,5,1,6,2,1,1,2,2025,1,13,1,4,2,1,3,1,999,1,2,2,2,2,2,2,0,1,2
55970.875,94771.16,19877.738,5,5,1,3,1,3,9,2025,1,12,1,1,4,1,3,2,999,1,1,3,2,3,2,2,0,1,3
83970.875,89771.16,21877.738,5,4,2,2,2,1,9,2025,1,5,1,1,4,1,2,2,462,3,1,2,2,2,2,4,0,1,1
34970.875,45771.152,2878.7388,13,2,5,4,2,1,2,2025,1,9,1,2,4,1,5,1,999,1,2,4,1,4,2,4,0,2,2
34970.875,55771.152,4877.739,13,0,7,2,2,1,9,2025,1,11,1,9,4,11,3,1,999,1,2,2,1,2,2,4,1,1,1
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,2,99,2,9,462,2,1,3,1,3,2,4,0,1,1
46970.875,64771.152,9877.738,8,3,7,4,1,1,9,2025,2,7,1,1,1,1,5,1,933,1,2,4,2,4,2,2,0,2,2
10970.876,42771.152,5877.739,4,0,2,2,2,2,9,2025,1,13,1,9,4,12,3,1,999,1,2,2,2,2,2,2,0,1,1
21970.875,27771.152,2877.7388,4,5,2,3,3,1,2,2025,2,4,5,5,1,1,2,1,999,1,1,1,1,1,1,1,0,1,1
10970.876,51771.152,5877.739,5,0,99,1,3,9,9,2025,1,12,5,9,4,13,3,1,999,1,3,1,1,1,2,2,0,1,1
16970.875,85771.16,22877.738,5,0,99,2,1,9,9,2025,1,12,1,9,4,13,2,1,462,2,2,2,2,2,2,3,0,2,1
10971.876,24771.152,2877.7388,13,0,99,5,2,9,9,2025,1,8,1,9,4,13,3,1,999,1,2,5,1,5,2,4,0,1,3
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,3,99,4,9,999,1,1,4,2,4,2,2,0,1,1
38970.875,53771.152,5877.739,13,5,2,3,1,1,2,2025,2,10,2,5,1,1,3,2,999,1,3,3,1,3,3,4,0,1,1
46970.875,72771.16,11877.738,8,0,3,4,1,1,9,2025,1,8,1,9,4,4,1,1,999,1,2,4,2,4,3,4,0,2,1
28970.875,35771.152,2878.7388,13,5,7,4,3,1,2,2025,2,6,5,4,1,1,2,1,462,2,2,4,2,4,1,1,0,1,2
10970.876,32771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,5,1,999,1,2,2,1,2,2,2,0,1,1
62970.875,66771.16,7877.739,13,5,7,4,1,1,2,2025,1,9,2,4,4,1,4,1,835,1,1,4,2,3,2,2,1,1,3
25970.875,31771.152,2878.7388,11,6,8,2,2,1,2,2025,1,5,1,2,4,1,2,1,999,2,1,2,2,2,3,4,0,2,1
10970.876,17771.152,2877.7388,99,99,99,1,2,9,9,2025,1,1,3,9,3,99,3,9,535,1,1,1,1,1,1,1,1,1,2
10970.876,49771.152,2877.7388,2,0,99,1,3,9,9,2025,1,12,5,9,4,13,5,1,933,1,3,1,2,1,2,2,0,1,2
46970.875,54771.152,4877.739,7,4,7,1,3,1,6,2025,3,6,5,5,1,1,2,1,462,1,2,1,1,1,2,3,1,1,2
10970.876,16771.152,2877.7388,13,0,7,2,2,1,9,2025,1,3,4,9,4,10,3,2,999,1,1,2,1,2,2,4,0,2,1
10970.876,47771.152,3877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,14,4,1,835,1,3,1,1,1,3,4,0,1,1
10970.876,37771.152,3877.7388,13,0,99,2,2,9,9,2025,1,13,1,9,4,13,3,1,535,1,2,2,1,2,2,4,0,1,1
10970.876,16771.152,2877.7388,13,0,99,3,2,9,9,2025,1,3,3,9,4,13,6,2,999,1,1,3,2,3,2,4,0,1,1
10970.876,20771.152,2877.7388,4,0,7,3,2,2,9,2025,3,9,1,9,1,5,3,2,535,1,2,3,1,3,2,3,0,1,1
11970.876,30771.152,2877.7388,5,0,99,2,3,9,9,2025,1,5,6,9,4,9,2,1,999,3,1,2,1,2,2,2,0,1,1
10970.876,25771.152,2877.7388,2,0,99,2,2,9,9,2025,2,13,1,9,1,13,2,1,462,3,2,2,1,2,2,2,0,1,2
75970.875,97771.16,17877.738,1,7,5,1,3,1,2,2025,1,7,5,4,4,1,4,1,999,1,1,1,1,1,2,3,0,2,1
33970.875,45771.152,3877.7388,6,4,2,2,2,1,2,2025,1,5,4,4,4,1,5,2,933,1,1,2,2,2,3,4,0,1,1
41970.875,48771.152,4877.739,10,5,4,3,2,1,2,2025,1,6,1,4,4,1,3,2,999,1,2,3,1,2,2,4,0,1,1
98970.875,136771.16,32877.74,10,4,5,5,1,1,2,2025,1,7,1,4,4,1,2,1,462,3,2,5,1,5,2,2,0,1,1
10970.876,29771.152,2877.7388,13,2,7,2,2,2,9,2025,1,5,1,1,1,1,5,2,933,1,1,2,1,2,3,4,0,2,1
10970.876,28771.152,2877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,13,2,1,999,2,3,1,2,1,2,3,0,1,1
10970.876,16772.152,2877.7388,99,99,99,2,2,9,9,2025,1,1,4,9,3,99,4,9,999,1,1,2,2,2,2,4,0,1,1
10970.876,33771.152,2877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,13,2,1,462,3,3,1,1,1,2,2,0,1,2
10970.876,19771.152,2877.7388,13,2,7,2,2,1,5,2025,2,3,4,4,1,1,2,2,999,3,1,2,2,2,2,2,0,3,1
120970.875,110771.16,21877.738,8,5,3,4,1,1,2,2025,1,6,1,6,2,1,3,1,999,1,2,4,2,4,2,3,0,2,1
11970.876,25771.152,2877.7388,13,0,8,4,1,1,2,2025,1,7,2,4,4,2,2,1,999,2,1,4,1,4,2,2,0,3,2
10970.876,33771.152,2877.7388,13,0,99,3,1,9,9,2025,1,13,1,9,4,13,2,1,462,2,1,3,2,3,2,2,0,1,2
10970.876,18771.152,2877.7388,13,0,4,2,2,1,9,2025,1,3,1,9,4,9,1,2,999,3,1,2,1,2,2,2,0,1,1
22970.875,37771.152,2877.7388,13,3,8,2,2,1,6,2025,1,12,1,5,4,1,2,1,999,2,1,2,1,2,3,3,0,1,1
91970.875,93771.16,21877.738,8,5,5,1,3,1,9,2025,1,8,5,1,3,1,5,1,933,1,1,1,2,1,2,2,0,1,3
13970.876,44771.152,7877.739,13,0,99,2,2,9,9,2025,2,12,1,9,1,13,5,1,933,3,1,2,1,2,3,4,0,1,1
47970.875,56771.152,7877.739,11,7,8,2,2,1,2,2025,1,5,1,5,4,1,2,1,999,3,1,2,2,2,2,3,0,1,1
10970.876,17771.152,2877.7388,13,3,6,1,2,2,9,2025,1,4,3,1,4,1,3,1,535,1,1,1,1,1,2,2,0,2,1
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,3,1,3,9,1,99,3,9,999,1,1,5,2,5,1,2,0,1,2
18970.875,34771.152,2877.7388,4,0,7,2,3,1,9,2025,3,10,7,9,1,6,2,2,462,1,2,2,2,2,3,3,0,1,2
10970.876,16771.152,2877.7388,13,2,7,4,2,1,5,2025,1,3,4,4,4,1,3,2,999,1,1,4,2,4,2,2,0,1,1
10970.876,28771.152,2877.7388,13,0,99,3,1,9,9,2025,1,11,2,9,4,13,2,1,999,2,3,3,1,2,2,2,0,1,2
16970.875,42771.152,2878.7388,11,2,7,1,3,1,2,2025,1,7,5,4,4,1,2,1,462,2,1,1,2,1,2,2,1,1,2
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,4,9,4,99,2,9,462,3,1,4,2,4,3,4,0,2,1
14970.876,52771.152,8877.738,8,0,99,2,1,9,9,2025,1,11,1,9,4,13,5,1,999,1,2,2,2,2,2,3,0,2,3
130970.875,146771.16,55877.74,5,5,2,1,3,1,9,2025,1,9,5,1,4,1,2,1,462,3,3,1,2,1,2,3,0,1,1
10970.876,32771.152,3877.7388,11,0,99,2,2,9,9,2025,2,12,1,9,1,13,2,1,462,3,2,2,1,2,2,3,0,1,1
46970.875,89771.16,9877.738,10,6,4,2,1,3,2,2025,1,12,1,5,4,1,3,1,999,1,1,2,1,2,2,2,0,1,1
10970.876,27771.152,2877.7388,11,0,7,2,2,1,9,2025,1,8,1,9,2,3,3,1,999,1,2,2,1,2,2,3,0,2,2
10970.876,33771.152,3877.7388,6,0,99,2,2,9,9,2025,1,12,1,9,4,13,2,1,999,2,2,2,1,2,1,1,0,2,2
10970.876,16771.152,2877.7388,13,0,99,5,2,9,9,2025,1,3,4,9,4,14,3,2,999,1,1,5,2,4,2,3,0,1,1
22970.875,94771.16,27877.738,8,0,99,2,1,9,9,2025,1,13,1,9,4,13,2,1,999,3,2,2,2,2,3,4,0,1,1
63970.875,66771.16,9877.738,8,5,8,3,1,1,2,2025,3,8,1,4,1,1,3,1,999,1,2,3,2,3,3,3,0,3,1
10970.876,24771.152,2877.7388,13,0,99,3,2,9,9,2025,3,11,1,9,1,13,4,1,835,1,2,3,1,3,3,3,0,1,1
10970.876,17771.152,2877.7388,13,0,7,3,3,1,9,2025,1,3,7,9,4,11,3,2,535,1,1,3,1,1,3,4,0,1,1
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,2,4,9,4,99,5,9,933,1,1,2,1,2,2,3,0,1,3
21970.875,43771.152,2877.7388,13,0,7,2,1,1,9,2025,2,8,1,9,1,11,3,1,535,1,2,2,1,2,2,2,0,1,1
24970.875,30771.152,2877.7388,13,0,99,2,2,9,9,2025,1,10,4,9,2,9,5,1,933,1,1,2,2,2,3,4,0,1,2
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,2,4,9,4,99,4,9,999,1,1,2,1,2,2,2,1,1,2
47970.875,62771.152,5877.739,7,0,3,2,2,1,9,2025,1,5,4,9,3,7,3,2,999,1,1,2,2,2,2,3,0,1,1
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,4,9,3,99,4,9,835,1,1,4,2,4,2,2,0,1,1
44970.875,48771.152,5877.739,13,8,2,2,3,1,7,2025,1,10,6,4,4,1,3,1,999,1,3,2,1,2,2,3,0,1,1
67970.875,93771.16,18877.738,8,0,3,2,2,1,2,2025,1,7,1,4,1,2,3,1,999,3,2,2,2,2,2,4,0,2,1
10970.876,17771.152,2877.7388,13,1,7,2,2,1,6,2025,1,3,4,4,2,1,3,2,535,3,1,2,1,2,2,3,0,1,1
140970.88,166771.16,46877.74,8,7,3,3,1,1,9,2025,1,9,2,1,4,1,4,1,999,1,3,3,2,3,1,1,1,1,2
42970.875,69771.16,10877.738,8,0,7,3,2,1,9,2025,2,11,1,9,1,11,2,1,462,3,2,3,2,3,2,2,0,2,1
90970.875,89771.16,14877.738,13,5,10,2,1,1,2,2025,1,10,1,5,3,1,3,1,999,1,1,2,2,2,2,4,0,1,1
10970.876,17771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,3,9,4,99,3,9,535,1,1,3,2,3,1,1,0,1,2
20970.875,27771.152,2877.7388,8,0,99,2,2,9,9,2025,1,5,4,9,4,9,2,1,999,2,1,2,2,2,3,3,0,2,1
31970.875,43771.152,4877.739,13,0,8,2,2,1,2,2025,1,7,1,2,4,2,5,1,999,1,2,2,2,2,2,2,1,2,2
80970.875,88771.16,16877.738,8,5,10,3,1,1,2,2025,1,10,1,4,4,1,3,1,535,1,2,3,2,3,2,1,1,2,2
52970.875,70771.16,13877.738,5,5,2,2,2,1,2,2025,1,11,1,4,4,1,2,1,999,2,2,2,1,2,2,2,0,1,1
21970.875,31771.152,2877.7388,13,6,7,1,3,1,2,2025,1,5,5,4,4,1,3,2,999,1,1,1,1,1,2,4,0,1,1
18970.875,59771.152,5877.739,10,4,7,2,2,2,7,2025,1,12,1,4,4,1,2,1,999,3,2,2,1,2,2,2,0,1,1
10970.876,17771.152,2877.7388,13,5,7,3,2,1,2,2025,1,3,4,4,4,1,3,2,999,3,1,3,2,2,3,4,0,2,1
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,3,2,3,9,1,99,2,9,462,3,1,4,2,4,2,4,0,1,1
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,3,9,4,99,3,9,535,1,1,3,2,3,2,1,0,1,2
74970.875,79771.16,11877.738,13,8,7,2,3,1,6,2025,2,5,6,4,1,1,3,1,535,1,1,2,2,2,2,3,0,1,1
110970.875,166771.16,49877.74,6,3,10,2,1,1,2,2025,1,8,1,5,4,1,4,1,835,1,2,2,2,2,3,3,0,1,1
27970.875,33771.152,3877.7388,3,5,7,4,2,1,2,2025,3,6,1,4,1,1,2,1,462,3,2,4,1,4,2,3,0,1,1
14970.876,25771.152,2877.7388,2,1,7,2,2,1,2,2025,3,6,4,4,1,1,5,1,999,1,3,2,2,2,2,4,0,2,1
10970.876,28771.152,2877.7388,13,0,99,2,3,9,9,2025,1,13,6,9,4,13,3,1,999,1,3,2,2,2,2,1,0,1,1
10970.876,47771.152,4877.739,4,0,99,2,1,9,9,2025,1,12,1,9,3,13,5,1,999,1,2,2,1,2,2,4,0,3,1
91970.875,146771.16,30877.738,5,5,4,2,3,1,9,2025,1,12,6,1,4,1,2,1,462,3,1,2,2,2,3,3,0,1,1
64970.875,72771.16,10877.738,6,5,5,2,2,1,2,2025,1,4,1,4,4,1,4,1,825,1,1,2,2,2,1,1,0,2,3
11970.876,49771.152,7877.739,8,0,99,2,2,9,9,2025,3,12,1,9,1,13,4,1,825,1,2,2,2,2,3,4,0,1,1
10970.876,16771.152,2877.7388,13,2,7,3,2,1,2,2025,1,3,3,5,4,1,5,2,999,1,1,3,1,3,2,3,0,1,1
10970.876,24771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,1,2,1,2,2,2,0,1,2
25970.875,46771.152,5877.739,13,0,99,4,1,9,9,2025,1,7,1,9,4,13,4,1,999,1,2,4,2,4,3,4,0,1,3
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,3,99,5,9,933,3,1,4,1,4,3,4,0,1,1
10970.876,18771.152,2877.7388,99,0,99,2,2,9,9,2025,1,12,3,9,4,99,5,9,933,1,1,2,1,2,2,3,0,2,3
20970.875,28771.152,2878.7388,4,0,99,4,2,9,9,2025,3,10,1,9,1,13,3,1,535,1,2,4,1,4,3,3,0,3,2
10970.876,27771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,3,13,3,1,999,1,2,2,1,2,2,2,0,1,1
55970.875,75771.16,12877.738,10,3,4,4,1,1,2,2025,1,10,1,4,4,1,4,1,999,1,2,4,1,4,3,3,0,1,1
19970.875,46771.152,5877.739,13,0,99,4,1,9,9,2025,1,6,1,9,2,13,4,1,835,1,2,4,2,4,2,4,1,1,3
10970.876,56771.152,7877.739,8,0,99,3,1,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,3,2,3,2,3,0,2,1
105970.875,115771.16,21877.738,3,4,2,2,1,1,9,2025,1,8,1,1,4,1,3,1,535,3,2,2,1,2,3,3,0,1,1
20970.875,51771.152,8877.738,8,0,99,1,3,9,9,2025,3,13,5,9,1,13,5,1,999,1,1,1,2,1,2,4,0,2,1
10970.876,53771.152,5877.739,8,0,99,1,3,9,9,2025,1,13,5,9,4,14,1,1,999,3,3,1,2,1,2,2,0,1,1
63970.875,71771.16,6877.739,9,5,3,2,1,1,2,2025,2,6,1,4,1,1,5,1,999,1,1,2,1,2,2,2,1,1,2
74970.875,82771.16,13877.738,2,8,6,2,2,1,5,2025,1,4,1,4,1,1,3,1,535,1,1,2,1,2,3,4,1,1,3
140970.88,156771.16,29877.738,10,5,4,2,1,1,6,2025,2,10,1,4,1,1,2,2,462,1,2,2,1,2,3,4,0,1,1
10970.876,32771.152,2877.7388,13,0,99,2,2,9,9,2025,1,13,1,9,4,14,2,1,462,2,1,2,2,2,3,4,0,1,1
10970.876,23771.152,2877.7388,13,0,10,2,3,1,9,2025,1,5,7,9,4,3,4,1,999,1,1,2,2,2,2,3,0,1,1
22970.875,37771.152,2878.7388,2,1,2,2,1,1,2,2025,2,7,1,6,1,1,2,2,462,3,2,2,1,2,2,2,0,1,2
10970.876,16772.152,2877.7388,13,0,99,3,2,9,9,2025,1,3,4,9,4,14,2,2,462,3,1,3,2,3,2,4,0,2,3
10970.876,37771.152,2878.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,2,1,999,2,3,1,1,1,1,1,1,1,2
105970.875,95771.16,14877.738,9,5,5,4,2,1,9,2025,1,8,1,1,4,1,1,1,999,1,2,4,1,4,2,2,0,1,1
58970.875,62771.152,5877.739,1,6,5,2,2,1,5,2025,1,10,1,5,4,1,5,1,999,1,2,2,1,2,2,2,0,2,1
23970.875,55771.152,6877.739,10,2,4,2,1,1,2,2025,1,12,1,4,3,1,3,1,999,1,2,2,1,2,1,1,0,1,2
10971.876,21771.152,2877.7388,4,0,2,3,2,1,9,2025,1,8,3,9,3,9,5,1,999,1,1,3,1,3,2,2,0,1,2
21970.875,42771.152,5877.739,13,0,99,1,3,9,9,2025,1,11,5,9,2,13,3,1,999,1,1,1,2,1,2,3,0,1,1
55970.875,64771.152,8877.738,1,5,5,2,2,1,2,2025,1,6,1,4,4,1,3,1,535,1,1,2,1,2,2,3,0,1,2
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,1,9,999,1,1,4,1,4,2,2,0,1,1
10970.876,28771.152,2877.7388,13,0,99,2,1,9,9,2025,1,12,1,9,4,13,2,1,999,2,1,2,2,2,3,4,0,1,1
14970.876,29771.152,2877.7388,2,4,6,2,3,2,9,2025,2,6,6,1,1,1,5,1,933,1,1,2,1,2,2,2,1,1,3
23970.875,45771.152,3877.7388,8,2,7,3,2,1,6,2025,3,8,1,6,1,1,4,1,835,1,1,3,2,3,2,2,0,1,2
10970.876,18771.152,2877.7388,13,0,7,2,2,1,9,2025,1,4,4,9,4,10,3,1,999,1,1,2,2,2,3,4,0,2,1
53970.875,63771.152,7877.739,13,9,8,2,2,1,6,2025,1,7,1,4,4,1,5,1,999,1,1,2,2,2,3,4,0,2,1
16970.875,32771.152,2877.7388,13,0,8,2,1,1,9,2025,1,5,1,9,4,3,4,1,999,1,1,2,2,2,2,3,0,1,3
10970.876,33771.152,2878.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,1,2,2,4,0,1,2
10970.876,41771.152,2878.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,4,1,999,1,3,1,1,1,1,1,0,1,2
91970.875,75771.16,10877.738,13,5,9,3,2,1,5,2025,1,7,1,5,4,1,3,1,999,1,1,3,2,3,3,4,0,2,1
10970.876,41771.152,6877.739,13,0,99,2,1,9,9,2025,2,13,1,9,1,13,2,1,999,3,2,2,2,2,3,4,0,1,1
10970.876,18771.152,2877.7388,13,0,99,2,3,9,9,2025,1,7,6,9,4,14,3,1,999,1,1,2,2,2,2,2,0,1,2
10970.876,26771.152,2877.7388,3,0,99,4,2,9,9,2025,2,7,1,9,1,13,2,1,999,1,2,4,1,4,2,2,0,1,2
27970.875,48771.152,6877.739,4,3,7,5,2,1,2,2025,2,7,1,4,1,1,4,1,825,1,2,5,1,5,3,4,0,2,2
22970.875,32771.152,3877.7388,10,3,4,4,2,1,2,2025,1,7,1,5,4,1,2,1,462,2,1,4,1,4,2,2,1,1,2
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,462,3,1,4,2,4,3,4,0,2,1
10970.876,21771.152,2877.7388,99,99,99,5,2,9,9,2025,1,2,3,9,2,99,4,9,535,1,1,5,2,5,2,2,0,1,1
160970.88,176771.16,56877.74,5,5,2,3,1,1,9,2025,1,10,1,1,2,1,3,1,535,3,2,3,2,3,2,4,0,3,1
55970.875,80771.16,12877.738,8,5,2,3,2,1,9,2025,1,12,1,1,1,1,3,1,999,1,2,3,2,3,2,2,0,1,1
71970.875,79771.16,14877.738,13,5,7,1,3,1,2,2025,1,8,5,5,4,1,3,1,535,1,2,1,2,1,3,4,0,1,1
10970.876,19771.152,2877.7388,2,0,6,2,2,1,9,2025,1,7,4,9,2,12,3,2,999,1,1,2,2,2,2,1,0,1,1
10970.876,30771.152,2878.7388,13,0,99,2,3,9,9,2025,1,11,6,9,4,13,4,1,999,1,1,2,2,2,2,3,0,1,1
18970.875,38771.152,3877.7388,13,0,99,1,1,9,9,2025,1,10,5,9,4,9,1,1,999,1,3,3,2,3,1,1,0,1,2
49970.875,60771.152,10877.738,9,6,8,4,2,1,2,2025,2,10,1,6,1,1,3,1,535,1,2,4,2,4,2,4,0,1,1
23970.875,57771.152,6877.739,5,0,7,3,2,1,9,2025,1,11,1,9,4,3,3,1,999,1,1,3,2,3,3,4,0,2,1
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,4,9,999,1,1,3,1,3,2,2,0,1,2
10970.876,17771.152,2877.7388,13,0,7,3,2,1,7,2025,1,3,3,4,4,2,2,1,462,3,1,3,1,3,2,2,0,1,1
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,4,9,4,99,4,9,835,1,1,3,1,3,2,2,1,1,2
160970.88,285279.16,69877.74,13,8,2,2,2,1,9,2025,1,12,1,1,4,1,4,1,825,1,2,2,2,2,3,4,0,1,1
140970.88,166771.16,53877.74,7,5,10,4,1,1,9,2025,1,7,1,1,4,1,4,1,825,1,2,4,2,4,3,4,0,1,1
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,3,99,3,9,999,1,1,4,1,4,2,2,0,1,2
10970.876,39771.152,2878.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,14,2,1,462,2,3,1,2,1,1,1,0,2,2
10970.876,42771.152,3877.7388,13,0,99,1,3,9,9,2025,1,13,5,9,4,13,3,1,999,1,3,1,1,1,2,2,0,2,1
10970.876,38771.152,2877.7388,13,0,99,1,3,9,9,2025,1,12,5,9,4,13,3,1,999,1,3,1,2,1,2,4,0,2,1
20970.875,34771.152,4877.739,5,3,7,2,3,1,6,2025,2,4,6,4,1,1,2,2,933,3,1,2,2,2,2,4,0,1,3
10970.876,16771.152,2877.7388,99,99,99,1,2,9,9,2025,1,2,3,9,4,99,3,9,535,1,1,1,2,1,1,1,0,1,2
98970.875,116771.16,33877.74,7,0,3,3,2,1,2,2025,1,11,1,6,1,2,3,1,999,1,2,3,2,3,3,4,0,1,1
10971.876,61771.152,11877.738,8,0,99,2,1,9,9,2025,1,13,1,9,4,13,4,1,999,1,2,2,2,2,2,4,0,1,1
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,5,9,999,1,1,5,1,4,2,2,0,1,2
10970.876,25771.152,2877.7388,13,0,7,2,3,1,9,2025,1,5,7,9,2,12,3,1,535,1,1,2,2,2,2,2,0,1,2
10970.876,53771.152,5877.739,8,0,99,3,3,9,9,2025,1,12,5,9,4,13,1,1,999,1,3,3,2,3,1,1,0,1,2
38970.875,44771.152,6877.739,13,5,8,2,1,1,2,2025,1,11,1,6,4,1,2,1,999,2,1,2,2,2,2,2,0,1,2
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,1,3,9,4,99,4,9,999,1,1,6,1,6,2,2,0,1,1
25970.875,41771.152,2877.7388,5,0,2,3,1,1,2,2025,1,8,7,2,4,2,4,1,835,1,2,3,1,3,2,4,0,2,3
103970.875,105771.16,22877.738,4,5,5,2,1,1,9,2025,1,6,1,1,4,1,2,1,999,3,2,2,1,2,2,2,0,1,1
12970.876,54771.152,10877.738,8,0,99,2,1,9,9,2025,1,11,1,9,4,13,2,1,999,2,2,2,2,2,2,3,0,1,1
13970.876,34771.152,2877.7388,8,0,99,1,3,9,9,2025,1,11,5,9,2,13,3,1,999,1,1,1,2,1,2,2,0,1,1
10970.876,20771.152,2877.7388,13,0,6,2,3,1,9,2025,1,4,6,9,3,4,4,2,999,3,1,2,2,2,3,2,0,1,1
82970.875,93771.16,17877.738,8,4,5,1,3,1,9,2025,2,9,5,1,1,1,3,1,999,1,2,4,2,4,2,2,0,1,2
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,5,9,999,1,1,5,1,5,2,3,0,1,1
110970.875,116771.16,26877.738,4,4,5,2,1,1,9,2025,1,9,1,1,4,1,3,1,535,3,2,2,1,2,2,2,0,2,2
160970.88,206771.16,61493.74,11,7,5,4,1,1,1,2025,1,7,1,4,4,1,4,1,835,1,2,4,2,4,3,4,0,1,1
88970.875,100771.16,16877.738,10,5,4,3,1,1,2,2025,2,9,2,4,1,1,3,1,535,1,3,3,1,3,3,4,0,1,1
11970.876,26771.152,2877.7388,13,0,10,4,2,1,9,2025,2,7,4,9,1,3,3,1,535,1,3,4,1,2,3,4,0,1,2
10970.876,51771.152,4877.739,4,0,99,2,1,9,9,2025,1,12,1,9,4,13,5,1,999,1,2,2,2,2,2,2,0,1,1
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,2,3,9,4,99,4,9,835,1,1,2,1,2,3,4,0,1,1
36970.875,37771.152,4877.739,8,5,8,2,2,1,2,2025,1,5,4,2,4,1,2,1,462,3,1,2,2,2,3,3,0,1,3
71970.875,98771.16,16877.738,3,7,5,2,1,1,2,2025,1,12,1,4,4,1,2,1,999,3,2,2,2,2,3,3,0,1,2
13970.876,32771.152,2878.7388,13,2,8,3,2,1,2,2025,1,4,3,4,4,1,3,1,535,1,1,3,2,3,2,4,0,3,1
13970.876,65771.16,11877.738,1,0,99,2,1,9,9,2025,3,13,1,9,1,13,5,1,933,4,2,2,2,2,2,4,0,2,1
61970.875,61771.152,7877.739,2,5,6,3,1,1,2,2025,1,6,1,6,4,1,3,1,999,1,1,3,1,3,1,1,0,1,2
10970.876,34771.152,2878.7388,13,0,99,2,2,9,9,2025,2,13,1,9,1,13,3,1,535,1,2,2,1,2,2,3,0,1,1
92970.875,95771.16,19877.738,1,5,5,5,2,1,9,2025,1,8,1,1,4,1,2,1,999,3,2,5,2,5,2,4,0,1,2
26970.875,45771.152,2878.7388,13,0,3,3,1,1,9,2025,1,8,1,9,3,4,3,1,999,1,2,3,2,3,2,2,0,1,3
10970.876,17771.152,2877.7388,13,0,9,4,2,1,9,2025,1,3,3,9,4,10,3,2,999,3,1,4,2,4,2,4,0,1,1
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,4,9,3,99,2,9,462,3,1,3,1,3,3,4,0,1,1
71970.875,98771.16,14877.738,10,4,7,3,1,1,9,2025,2,9,2,1,1,1,3,1,535,1,3,3,1,3,2,2,0,2,1
98970.875,106771.16,20877.738,5,7,8,1,3,1,5,2025,2,7,5,6,1,1,3,1,535,1,3,1,2,1,1,1,1,3,2
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,2,4,3,4,0,2,1
10970.876,19771.152,2877.7388,13,0,7,2,3,1,9,2025,1,4,7,9,4,12,2,1,999,2,1,2,2,2,2,2,0,1,3
78970.875,88771.16,15877.738,11,5,5,1,3,1,2,2025,1,10,5,2,4,1,4,1,825,1,3,1,2,1,1,1,1,1,2
43970.875,64771.152,7877.739,13,4,2,2,1,1,2,2025,1,5,2,4,4,1,2,1,462,3,1,2,1,2,2,4,0,1,1
